Id,TestData,len,datetime,open,high,low,close,volume,openinterest,label,prediction,RandomSentimentStrat,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
182,TestData,182,2020-07-02 23:59:59.999989,9231.1396484375,9274.962890625,9036.623046875,9123.41015625,9123.41015625,16338916796.0,1.0,-1.0,RandomSentimentStrat,182,737608.9999999999,Broker,182,126914.98458078029,126914.98458078029,BuySell,182,,9414.087333984375,Trades - Net Profit/Loss,182,,-3667.609275438462

183,TestData,183,2020-07-03 23:59:59.999989,9124.8427734375,9202.3447265625,9058.794921875,9087.3037109375,9087.3037109375,13078970999.0,1.0,1.0,RandomSentimentStrat,183,737609.9999999999,Broker,183,245091.3891395137,124999.3138000969,BuySell,183,,9340.379897460936,Trades - Net Profit/Loss,183,,

184,TestData,184,2020-07-04 23:59:59.999989,9084.2333984375,9183.2958984375,9053.6298828125,9132.48828125,9132.48828125,12290528515.0,1.0,-1.0,RandomSentimentStrat,184,737610.9999999999,Broker,184,245091.3891395137,124402.1830124886,BuySell,184,,,Trades - Net Profit/Loss,184,,

185,TestData,185,2020-07-05 23:59:59.999989,9126.0908203125,9162.18359375,8977.015625,9073.9423828125,9073.9423828125,12903406143.0,1.0,1.0,RandomSentimentStrat,185,737611.9999999999,Broker,185,245091.3891395137,125175.88868686897,BuySell,185,,,Trades - Net Profit/Loss,185,,

186,TestData,186,2020-07-06 23:59:59.999989,9072.849609375,9375.474609375,9058.6640625,9375.474609375,9375.474609375,17889263252.0,1.0,-1.0,RandomSentimentStrat,186,737612.9999999999,Broker,186,245091.3891395137,121191.02892852046,BuySell,186,,,Trades - Net Profit/Loss,186,,

187,TestData,187,2020-07-07 23:59:59.999989,9349.1611328125,9360.6171875,9201.8154296875,9252.27734375,9252.27734375,13839652595.0,1.0,-1.0,RandomSentimentStrat,187,737613.9999999999,Broker,187,245091.3891395137,122819.1263021386,BuySell,187,,,Trades - Net Profit/Loss,187,,

188,TestData,188,2020-07-08 23:59:59.999989,9253.0205078125,9450.3359375,9249.5,9428.3330078125,9428.3330078125,19702359883.0,1.0,1.0,RandomSentimentStrat,188,737614.9999999999,Broker,188,245091.3891395137,120492.48566757093,BuySell,188,,,Trades - Net Profit/Loss,188,,

189,TestData,189,2020-07-09 23:59:59.999989,9427.994140625,9431.37890625,9234.9990234375,9277.9677734375,9277.9677734375,18000702524.0,1.0,-1.0,RandomSentimentStrat,189,737615.9999999999,Broker,189,245091.3891395137,122479.61778391665,BuySell,189,,,Trades - Net Profit/Loss,189,,

190,TestData,190,2020-07-10 23:59:59.999989,9273.357421875,9287.4716796875,9118.001953125,9278.8076171875,9278.8076171875,16860035605.0,1.0,-1.0,RandomSentimentStrat,190,737616.9999999999,Broker,190,245091.3891395137,122468.51893852679,BuySell,190,,,Trades - Net Profit/Loss,190,,

191,TestData,191,2020-07-11 23:59:59.999989,9277.51171875,9293.5322265625,9199.4853515625,9240.3466796875,9240.3466796875,13249910444.0,1.0,1.0,RandomSentimentStrat,191,737617.9999999999,Broker,191,245091.3891395137,122976.79443484539,BuySell,191,,,Trades - Net Profit/Loss,191,,

192,TestData,192,2020-07-12 23:59:59.999989,9241.0546875,9319.4189453125,9197.4501953125,9276.5,9276.5,14452361907.0,1.0,1.0,RandomSentimentStrat,192,737618.9999999999,Broker,192,245091.3891395137,122499.01495208054,BuySell,192,,,Trades - Net Profit/Loss,192,,

193,TestData,193,2020-07-13 23:59:59.999989,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,9243.6142578125,17519821266.0,1.0,1.0,RandomSentimentStrat,193,737619.9999999999,Broker,193,245091.3891395137,122933.61218289836,BuySell,193,,,Trades - Net Profit/Loss,193,,

194,TestData,194,2020-07-14 23:59:59.999989,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,9243.2138671875,18085038362.0,1.0,1.0,RandomSentimentStrat,194,737620.9999999999,Broker,194,245091.3891395137,122938.9034929098,BuySell,194,,,Trades - Net Profit/Loss,194,,

195,TestData,195,2020-07-15 23:59:59.999989,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,9192.8369140625,15844731575.0,1.0,-1.0,RandomSentimentStrat,195,737621.9999999999,Broker,195,245091.3891395137,123604.65353742258,BuySell,195,,,Trades - Net Profit/Loss,195,,

196,TestData,196,2020-07-16 23:59:59.999989,9191.98046875,9214.3125,9088.947265625,9132.2275390625,9132.2275390625,15713967523.0,1.0,-1.0,RandomSentimentStrat,196,737622.9999999999,Broker,196,245091.3891395137,124405.62881681313,BuySell,196,,,Trades - Net Profit/Loss,196,,

197,TestData,197,2020-07-17 23:59:59.999989,9131.8125,9182.25390625,9089.2021484375,9151.392578125,9151.392578125,13944570749.0,1.0,-1.0,RandomSentimentStrat,197,737623.9999999999,Broker,197,121997.50820277365,121997.50820277365,BuySell,197,8952.864116210938,,Trades - Net Profit/Loss,197,,-4917.476378006639

198,TestData,198,2020-07-18 23:59:59.999989,9151.18359375,9230.9833984375,9100.82421875,9159.0400390625,9159.0400390625,12252601475.0,1.0,1.0,RandomSentimentStrat,198,737624.9999999999,Broker,198,235574.59459458612,119580.11068208455,BuySell,198,,9369.448149414062,Trades - Net Profit/Loss,198,,

199,TestData,199,2020-07-19 23:59:59.999989,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,9185.8173828125,12939002784.0,1.0,1.0,RandomSentimentStrat,199,737625.9999999999,Broker,199,235574.59459458612,119240.989534499,BuySell,199,,,Trades - Net Profit/Loss,199,,

200,TestData,200,2020-07-20 23:59:59.999989,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,9164.2314453125,13755604146.0,1.0,1.0,RandomSentimentStrat,200,737626.9999999999,Broker,200,235574.59459458612,119514.36421889838,BuySell,200,,,Trades - Net Profit/Loss,200,,

201,TestData,201,2020-07-21 23:59:59.999989,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,9374.8876953125,18069581956.0,1.0,1.0,RandomSentimentStrat,201,737627.9999999999,Broker,201,235574.59459458612,116846.5122499715,BuySell,201,,,Trades - Net Profit/Loss,201,,

202,TestData,202,2020-07-22 23:59:59.999989,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,9525.36328125,16532254884.0,1.0,1.0,RandomSentimentStrat,202,737628.9999999999,Broker,202,235574.59459458612,114940.81712714091,BuySell,202,,,Trades - Net Profit/Loss,202,,

203,TestData,203,2020-07-23 23:59:59.999989,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,9581.072265625,18146399002.0,1.0,1.0,RandomSentimentStrat,203,737629.9999999999,Broker,203,235574.59459458612,114235.29178121948,BuySell,203,,,Trades - Net Profit/Loss,203,,

204,TestData,204,2020-07-24 23:59:59.999989,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,9536.892578125,16552768325.0,1.0,1.0,RandomSentimentStrat,204,737630.9999999999,Broker,204,235574.59459458612,114794.80457176545,BuySell,204,,,Trades - Net Profit/Loss,204,,

205,TestData,205,2020-07-25 23:59:59.999989,9539.4853515625,9704.556640625,9530.2119140625,9677.11328125,9677.11328125,16610070933.0,1.0,1.0,RandomSentimentStrat,205,737631.9999999999,Broker,205,235574.59459458612,113018.98221227532,BuySell,205,,,Trades - Net Profit/Loss,205,,

206,TestData,206,2020-07-26 23:59:59.999989,9680.234375,10023.8076171875,9652.84765625,9905.1669921875,9905.1669921875,20507998997.0,1.0,1.0,RandomSentimentStrat,206,737632.9999999999,Broker,206,235574.59459458612,110130.80043867171,BuySell,206,,,Trades - Net Profit/Loss,206,,

207,TestData,207,2020-07-27 23:59:59.999989,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,10990.873046875,35359749590.0,1.0,-1.0,RandomSentimentStrat,207,737633.9999999999,Broker,207,235574.59459458612,96380.89728757189,BuySell,207,,,Trades - Net Profit/Loss,207,,

208,TestData,208,2020-07-28 23:59:59.999989,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,10912.8232421875,28766551142.0,1.0,1.0,RandomSentimentStrat,208,737634.9999999999,Broker,208,235574.59459458612,97369.35751654638,BuySell,208,,,Trades - Net Profit/Loss,208,,

209,TestData,209,2020-07-29 23:59:59.999989,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,11100.4677734375,24617249715.0,1.0,1.0,RandomSentimentStrat,209,737635.9999999999,Broker,209,235574.59459458612,94992.9370108473,BuySell,209,,,Trades - Net Profit/Loss,209,,

210,TestData,210,2020-07-30 23:59:59.999989,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,11111.2138671875,22857247901.0,1.0,1.0,RandomSentimentStrat,210,737636.9999999999,Broker,210,235574.59459458612,94856.84331617074,BuySell,210,,,Trades - Net Profit/Loss,210,,

211,TestData,211,2020-07-31 23:59:59.999989,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,11323.466796875,23160469766.0,1.0,1.0,RandomSentimentStrat,211,737637.9999999999,Broker,211,235574.59459458612,92168.77022848738,BuySell,211,,,Trades - Net Profit/Loss,211,,

212,TestData,212,2020-08-01 23:59:59.999989,11322.5703125,11794.775390625,11239.6826171875,11759.5927734375,11759.5927734375,26075670303.0,1.0,1.0,RandomSentimentStrat,212,737638.9999999999,Broker,212,89312.23432022278,89312.23432022278,BuySell,212,11071.087377929687,,Trades - Net Profit/Loss,212,,-32685.273882550853

213,TestData,213,2020-08-02 23:59:59.999989,11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,11053.6142578125,27410067336.0,1.0,1.0,RandomSentimentStrat,213,737639.9999999999,Broker,213,2774.773767615245,82527.69169718734,BuySell,213,10852.857934570313,,Trades - Net Profit/Loss,213,,

214,TestData,214,2020-08-03 23:59:59.999989,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,11246.3486328125,20271713443.0,1.0,1.0,RandomSentimentStrat,214,737640.9999999999,Broker,214,2774.773767615245,83918.28923687608,BuySell,214,,,Trades - Net Profit/Loss,214,,

215,TestData,215,2020-08-04 23:59:59.999989,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,11205.892578125,21250197042.0,1.0,1.0,RandomSentimentStrat,215,737641.9999999999,Broker,215,2774.773767615245,83626.39480904529,BuySell,215,,,Trades - Net Profit/Loss,215,,

216,TestData,216,2020-08-05 23:59:59.999989,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,11747.0224609375,24411254471.0,1.0,1.0,RandomSentimentStrat,216,737642.9999999999,Broker,216,2774.773767615245,87530.70032637252,BuySell,216,,,Trades - Net Profit/Loss,216,,

217,TestData,217,2020-08-06 23:59:59.999989,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,11779.7734375,23400740340.0,-1.0,1.0,RandomSentimentStrat,217,737643.9999999999,Broker,217,2774.773767615245,87767.00185499301,BuySell,217,,,Trades - Net Profit/Loss,217,,

218,TestData,218,2020-08-07 23:59:59.999989,11778.89453125,11898.0380859375,11408.59375,11601.47265625,11601.47265625,23132312867.0,1.0,1.0,RandomSentimentStrat,218,737644.9999999999,Broker,218,2774.773767615245,86480.54411889467,BuySell,218,,,Trades - Net Profit/Loss,218,,

219,TestData,219,2020-08-08 23:59:59.999989,11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,11754.0458984375,17572057837.0,-1.0,1.0,RandomSentimentStrat,219,737645.9999999999,Broker,219,2774.773767615245,87581.37512119133,BuySell,219,,,Trades - Net Profit/Loss,219,,

220,TestData,220,2020-08-09 23:59:59.999989,11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,11675.7392578125,17489608833.0,1.0,1.0,RandomSentimentStrat,220,737646.9999999999,Broker,220,2774.773767615245,87016.38497973673,BuySell,220,,,Trades - Net Profit/Loss,220,,

221,TestData,221,2020-08-10 23:59:59.999989,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,11878.111328125,26114112569.0,-1.0,1.0,RandomSentimentStrat,221,737647.9999999999,Broker,221,2774.773767615245,88476.51944240472,BuySell,221,,,Trades - Net Profit/Loss,221,,

222,TestData,222,2020-08-11 23:59:59.999989,11881.6474609375,11932.7109375,11195.708984375,11410.525390625,11410.525390625,27039782640.0,1.0,1.0,RandomSentimentStrat,222,737648.9999999999,Broker,222,2774.773767615245,85102.8407497452,BuySell,222,,,Trades - Net Profit/Loss,222,,

223,TestData,223,2020-08-12 23:59:59.999989,11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,11584.9345703125,25064548486.0,-1.0,1.0,RandomSentimentStrat,223,737649.9999999999,Broker,223,2774.773767615245,86361.2201964452,BuySell,223,,,Trades - Net Profit/Loss,223,,

224,TestData,224,2020-08-13 23:59:59.999989,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,11784.1376953125,27522199497.0,-1.0,1.0,RandomSentimentStrat,224,737650.9999999999,Broker,224,2774.773767615245,87798.49040588918,BuySell,224,,,Trades - Net Profit/Loss,224,,

225,TestData,225,2020-08-14 23:59:59.999989,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,11768.87109375,24237958589.0,-1.0,1.0,RandomSentimentStrat,225,737651.9999999999,Broker,225,2774.773767615245,87688.34036870862,BuySell,225,,,Trades - Net Profit/Loss,225,,

226,TestData,226,2020-08-15 23:59:59.999989,11768.697265625,11963.203125,11768.697265625,11865.6982421875,11865.6982421875,23354924400.0,-1.0,1.0,RandomSentimentStrat,226,737652.9999999999,Broker,226,2774.773767615245,88386.95780211802,BuySell,226,,,Trades - Net Profit/Loss,226,,

227,TestData,227,2020-08-16 23:59:59.999989,11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,11892.8037109375,20583375490.0,-1.0,1.0,RandomSentimentStrat,227,737653.9999999999,Broker,227,170588.61653675642,84780.86386974655,BuySell,227,,12113.924887695312,Trades - Net Profit/Loss,227,,-2630.539168036944

228,TestData,228,2020-08-17 23:59:59.999989,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,12254.40234375,28227687027.0,-1.0,1.0,RandomSentimentStrat,228,737654.9999999999,Broker,228,254700.39768445698,77866.95269495159,BuySell,228,,12544.442490234374,Trades - Net Profit/Loss,228,,

229,TestData,229,2020-08-18 23:59:59.999989,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,11991.2333984375,26043227672.0,-1.0,1.0,RandomSentimentStrat,229,737655.9999999999,Broker,229,254700.39768445698,81664.53252858573,BuySell,229,,,Trades - Net Profit/Loss,229,,

230,TestData,230,2020-08-19 23:59:59.999989,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,11758.283203125,24502851117.0,-1.0,1.0,RandomSentimentStrat,230,737656.9999999999,Broker,230,254700.39768445698,85026.04983416831,BuySell,230,,,Trades - Net Profit/Loss,230,,

231,TestData,231,2020-08-20 23:59:59.999989,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,11878.3720703125,20175242945.0,-1.0,1.0,RandomSentimentStrat,231,737657.9999999999,Broker,231,254700.39768445698,83293.1437736387,BuySell,231,,,Trades - Net Profit/Loss,231,,

232,TestData,232,2020-08-21 23:59:59.999989,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,11592.4892578125,23762425999.0,-1.0,1.0,RandomSentimentStrat,232,737658.9999999999,Broker,232,254700.39768445698,87418.4891947842,BuySell,232,,,Trades - Net Profit/Loss,232,,

233,TestData,233,2020-08-22 23:59:59.999989,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,11681.8251953125,20224191306.0,-1.0,1.0,RandomSentimentStrat,233,737659.9999999999,Broker,233,254700.39768445698,86129.3539806504,BuySell,233,,,Trades - Net Profit/Loss,233,,

234,TestData,234,2020-08-23 23:59:59.999989,11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,11664.84765625,18482062658.0,-1.0,1.0,RandomSentimentStrat,234,737660.9999999999,Broker,234,254700.39768445698,86374.34322089652,BuySell,234,,,Trades - Net Profit/Loss,234,,

235,TestData,235,2020-08-24 23:59:59.999989,11663.689453125,11807.6318359375,11623.25,11774.595703125,11774.595703125,20681511755.0,-1.0,1.0,RandomSentimentStrat,235,737661.9999999999,Broker,235,254700.39768445698,84790.65723888093,BuySell,235,,,Trades - Net Profit/Loss,235,,

236,TestData,236,2020-08-25 23:59:59.999989,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,11366.134765625,26301509932.0,-1.0,-1.0,RandomSentimentStrat,236,737662.9999999999,Broker,236,254700.39768445698,90684.82920220043,BuySell,236,,,Trades - Net Profit/Loss,236,,

237,TestData,237,2020-08-26 23:59:59.999989,11366.89453125,11530.052734375,11296.9931640625,11488.36328125,11488.36328125,22466660958.0,-1.0,1.0,RandomSentimentStrat,237,737663.9999999999,Broker,237,254700.39768445698,88921.04759232485,BuySell,237,,,Trades - Net Profit/Loss,237,,

238,TestData,238,2020-08-27 23:59:59.999989,11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,11323.3974609375,23240415076.0,-1.0,1.0,RandomSentimentStrat,238,737664.9999999999,Broker,238,254700.39768445698,91301.5369457087,BuySell,238,,,Trades - Net Profit/Loss,238,,

239,TestData,239,2020-08-28 23:59:59.999989,11325.2958984375,11545.615234375,11316.4228515625,11542.5,11542.5,19807127588.0,-1.0,-1.0,RandomSentimentStrat,239,737665.9999999999,Broker,239,254700.39768445698,88139.84405351066,BuySell,239,,,Trades - Net Profit/Loss,239,,

240,TestData,240,2020-08-29 23:59:59.999989,11541.0546875,11585.640625,11466.29296875,11506.865234375,11506.865234375,17485597759.0,-1.0,1.0,RandomSentimentStrat,240,737666.9999999999,Broker,240,254700.39768445698,88654.06075621882,BuySell,240,,,Trades - Net Profit/Loss,240,,

241,TestData,241,2020-08-30 23:59:59.999989,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,11711.505859375,19760127945.0,-1.0,1.0,RandomSentimentStrat,241,737667.9999999999,Broker,241,254700.39768445698,85701.05613890171,BuySell,241,,,Trades - Net Profit/Loss,241,,

242,TestData,242,2020-08-31 23:59:59.999989,11713.306640625,11768.876953125,11598.318359375,11680.8203125,11680.8203125,22285928250.0,-1.0,1.0,RandomSentimentStrat,242,737668.9999999999,Broker,242,420345.2183154563,83232.13222256419,BuySell,242,,11945.410107421874,Trades - Net Profit/Loss,242,,

243,TestData,243,2020-09-01 23:59:59.999989,11679.31640625,12067.0810546875,11601.12890625,11970.478515625,11970.478515625,27311555343.0,-1.0,1.0,RandomSentimentStrat,243,737669.9999999999,Broker,243,420345.2183154563,74872.48211621895,BuySell,243,,,Trades - Net Profit/Loss,243,,

244,TestData,244,2020-09-02 23:59:59.999989,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,11414.0341796875,28037405299.0,-1.0,1.0,RandomSentimentStrat,244,737670.9999999999,Broker,244,420345.2183154563,90931.68534923682,BuySell,244,,,Trades - Net Profit/Loss,244,,

245,TestData,245,2020-09-03 23:59:59.999989,11407.19140625,11443.0224609375,10182.46484375,10245.296875,10245.296875,31927261555.0,1.0,1.0,RandomSentimentStrat,245,737671.9999999999,Broker,245,420345.2183154563,124661.90540865029,BuySell,245,,,Trades - Net Profit/Loss,245,,

246,TestData,246,2020-09-04 23:59:59.999989,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,10511.8134765625,29965130374.0,1.0,1.0,RandomSentimentStrat,246,737672.9999999999,Broker,246,420345.2183154563,116970.13106027024,BuySell,246,,,Trades - Net Profit/Loss,246,,

247,TestData,247,2020-09-05 23:59:59.999989,10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,10169.5673828125,44916565292.0,1.0,1.0,RandomSentimentStrat,247,737673.9999999999,Broker,247,420345.2183154563,126847.48845304106,BuySell,247,,,Trades - Net Profit/Loss,247,,

248,TestData,248,2020-09-06 23:59:59.999989,10167.216796875,10353.927734375,10056.8857421875,10280.3515625,10280.3515625,37071460174.0,1.0,1.0,RandomSentimentStrat,248,737674.9999999999,Broker,248,420345.2183154563,123650.21328695049,BuySell,248,,,Trades - Net Profit/Loss,248,,

249,TestData,249,2020-09-07 23:59:59.999989,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,10369.5634765625,33703098409.0,1.0,1.0,RandomSentimentStrat,249,737675.9999999999,Broker,249,420345.2183154563,121075.52222405659,BuySell,249,,,Trades - Net Profit/Loss,249,,

250,TestData,250,2020-09-08 23:59:59.999989,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,10131.5166015625,33430927462.0,1.0,1.0,RandomSentimentStrat,250,737676.9999999999,Broker,250,420345.2183154563,127945.64902329707,BuySell,250,,,Trades - Net Profit/Loss,250,,

251,TestData,251,2020-09-09 23:59:59.999989,10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,10242.34765625,24128292755.0,1.0,1.0,RandomSentimentStrat,251,737677.9999999999,Broker,251,420345.2183154563,124747.0210261991,BuySell,251,,,Trades - Net Profit/Loss,251,,

252,TestData,252,2020-09-10 23:59:59.999989,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,10363.138671875,54406443211.0,1.0,1.0,RandomSentimentStrat,252,737678.9999999999,Broker,252,420345.2183154563,121260.9446240082,BuySell,252,,,Trades - Net Profit/Loss,252,,

253,TestData,253,2020-09-11 23:59:59.999989,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,10400.9150390625,45201121775.0,1.0,1.0,RandomSentimentStrat,253,737679.9999999999,Broker,253,420345.2183154563,120170.70375194133,BuySell,253,,,Trades - Net Profit/Loss,253,,

254,TestData,254,2020-09-12 23:59:59.999989,10409.861328125,10578.837890625,10292.38671875,10442.1708984375,10442.1708984375,36750077324.0,1.0,-1.0,RandomSentimentStrat,254,737680.9999999999,Broker,254,420345.2183154563,118980.04336155445,BuySell,254,,,Trades - Net Profit/Loss,254,,

255,TestData,255,2020-09-13 23:59:59.999989,10452.3994140625,10577.21484375,10224.330078125,10323.755859375,10323.755859375,36506852789.0,1.0,1.0,RandomSentimentStrat,255,737681.9999999999,Broker,255,420345.2183154563,122397.54814205779,BuySell,255,,,Trades - Net Profit/Loss,255,,

256,TestData,256,2020-09-14 23:59:59.999989,10328.734375,10800.0107421875,10266.0087890625,10680.837890625,10680.837890625,35453581940.0,1.0,1.0,RandomSentimentStrat,256,737682.9999999999,Broker,256,712474.7433734328,95968.34621341061,BuySell,256,,10962.010903320312,Trades - Net Profit/Loss,256,,

257,TestData,257,2020-09-15 23:59:59.999989,10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,10796.951171875,32509451925.0,-1.0,1.0,RandomSentimentStrat,257,737683.9999999999,Broker,257,712474.7433734328,89266.19593092217,BuySell,257,,,Trades - Net Profit/Loss,257,,

258,TestData,258,2020-09-16 23:59:59.999989,10797.76171875,11100.1240234375,10704.884765625,10974.9052734375,10974.9052734375,30769986455.0,-1.0,1.0,RandomSentimentStrat,258,737684.9999999999,Broker,258,712474.7433734328,78994.54466745316,BuySell,258,,,Trades - Net Profit/Loss,258,,

259,TestData,259,2020-09-17 23:59:59.999989,10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,10948.990234375,38151810523.0,-1.0,1.0,RandomSentimentStrat,259,737685.9999999999,Broker,259,712474.7433734328,80490.3811859258,BuySell,259,,,Trades - Net Profit/Loss,259,,

260,TestData,260,2020-09-18 23:59:59.999989,10951.8203125,11034.908203125,10829.6572265625,10944.5859375,10944.5859375,26341903912.0,-1.0,1.0,RandomSentimentStrat,260,737686.9999999999,Broker,260,712474.7433734328,80744.60067939956,BuySell,260,,,Trades - Net Profit/Loss,260,,

261,TestData,261,2020-09-19 23:59:59.999989,10933.7529296875,11134.0927734375,10909.6181640625,11094.3466796875,11094.3466796875,22764204008.0,-1.0,1.0,RandomSentimentStrat,261,737687.9999999999,Broker,261,712474.7433734328,72100.2923819141,BuySell,261,,,Trades - Net Profit/Loss,261,,

262,TestData,262,2020-09-20 23:59:59.999989,11095.8701171875,11095.8701171875,10814.4775390625,10938.271484375,10938.271484375,24699523788.0,-1.0,1.0,RandomSentimentStrat,262,737688.9999999999,Broker,262,712474.7433734328,81109.07589997619,BuySell,262,,,Trades - Net Profit/Loss,262,,

263,TestData,263,2020-09-21 23:59:59.999989,10934.92578125,10988.3046875,10380.2607421875,10462.259765625,10462.259765625,28884999244.0,1.0,1.0,RandomSentimentStrat,263,737689.9999999999,Broker,263,712474.7433734328,108584.84818841226,BuySell,263,,,Trades - Net Profit/Loss,263,,

264,TestData,264,2020-09-22 23:59:59.999989,10459.6240234375,10568.0771484375,10382.7265625,10538.4599609375,10538.4599609375,23621787804.0,1.0,1.0,RandomSentimentStrat,264,737690.9999999999,Broker,264,712474.7433734328,104186.51274356549,BuySell,264,,,Trades - Net Profit/Loss,264,,

265,TestData,265,2020-09-23 23:59:59.999989,10539.45703125,10637.84765625,10185.7744140625,10225.8642578125,10225.8642578125,22986733997.0,1.0,1.0,RandomSentimentStrat,265,737691.9999999999,Broker,265,712474.7433734328,122229.78356883035,BuySell,265,,,Trades - Net Profit/Loss,265,,

266,TestData,266,2020-09-24 23:59:59.999989,10227.4794921875,10765.794921875,10215.205078125,10745.548828125,10745.548828125,23017536742.0,1.0,-1.0,RandomSentimentStrat,266,737692.9999999999,Broker,266,712474.7433734328,92233.17980198236,BuySell,266,,,Trades - Net Profit/Loss,266,,

267,TestData,267,2020-09-25 23:59:59.999989,10747.47265625,10757.548828125,10594.0478515625,10702.2900390625,10702.2900390625,21232549821.0,1.0,1.0,RandomSentimentStrat,267,737693.9999999999,Broker,267,712474.7433734328,94730.11126593023,BuySell,267,,,Trades - Net Profit/Loss,267,,

268,TestData,268,2020-09-26 23:59:59.999989,10702.2373046875,10778.5,10682.08203125,10754.4375,10754.4375,18105012128.0,1.0,1.0,RandomSentimentStrat,268,737694.9999999999,Broker,268,712474.7433734328,91720.11864242645,BuySell,268,,,Trades - Net Profit/Loss,268,,

269,TestData,269,2020-09-27 23:59:59.999989,10752.939453125,10804.732421875,10643.4580078125,10774.4267578125,10774.4267578125,18016880214.0,1.0,1.0,RandomSentimentStrat,269,737695.9999999999,Broker,269,712474.7433734328,90566.32289699116,BuySell,269,,,Trades - Net Profit/Loss,269,,

270,TestData,270,2020-09-28 23:59:59.999989,10771.6416015625,10949.123046875,10716.6767578125,10721.3271484375,10721.3271484375,22720365389.0,1.0,-1.0,RandomSentimentStrat,270,737696.9999999999,Broker,270,78292.13113386909,78292.13113386909,BuySell,270,10555.926606445313,,Trades - Net Profit/Loss,270,,-8389.564018316887

271,TestData,271,2020-09-29 23:59:59.999989,10712.462890625,10858.939453125,10665.3447265625,10848.830078125,10848.830078125,20459870042.0,1.0,1.0,RandomSentimentStrat,271,737697.9999999999,Broker,271,2489.780350591771,77751.83649323464,BuySell,271,10505.364555664062,,Trades - Net Profit/Loss,271,,

272,TestData,272,2020-09-30 23:59:59.999989,10845.4111328125,10856.5283203125,10689.6708984375,10787.6181640625,10787.6181640625,20759622010.0,1.0,1.0,RandomSentimentStrat,272,737698.9999999999,Broker,272,2489.780350591771,77327.18844551015,BuySell,272,,,Trades - Net Profit/Loss,272,,

273,TestData,273,2020-10-01 23:59:59.999989,10785.0107421875,10915.84375,10493.552734375,10623.330078125,10623.330078125,27178227816.0,1.0,1.0,RandomSentimentStrat,273,737699.9999999999,Broker,273,2489.780350591771,76187.46563131225,BuySell,273,,,Trades - Net Profit/Loss,273,,

274,TestData,274,2020-10-02 23:59:59.999989,10624.390625,10662.8134765625,10440.3115234375,10585.1640625,10585.1640625,23127839259.0,1.0,1.0,RandomSentimentStrat,274,737700.9999999999,Broker,274,2489.780350591771,75922.69488736802,BuySell,274,,,Trades - Net Profit/Loss,274,,

